Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Account__c,Cosigner_Employer__c,Cosigner_FirstName__c,Cosigner_LastName__c,Cosigner_SSN__c,Customer__c,Downpayment__c,Employer__c,FirstName__c,FolderID__c,Interest__c,LastName__c,Price__c,SSN__c,Status__c,Terms__c,Vehicle__c
a031D000004qbSbQAI,0051D000006P1N1QAK,,I-00710,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF2fQAG,,,,,0031D00000ZCGAGQA5,5000,Pure Aloe,Suk,,2.54,Mackinlay,51575,555551527,Pending,24,a041D0000058X5zQAE
a031D000004qbSmQAI,0051D000006P1N1QAK,,I-00721,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF37QAG,,,,,0031D00000ZCGAiQAP,1000,Redwoods Insurance,Tamela,,5.89,Muoio,61675,555558209,Pending,36,a041D0000058X6RQAU
a031D000004qbSnQAI,0051D000006P1N1QAK,,I-00722,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3BQAW,,,,,0031D00000ZCGAmQAP,3000,E-Bikes,Shameka,,2.5,Bottex,54275,555559718,Pending,84,a041D0000058X6VQAU
a031D000004qbSoQAI,0051D000006P1N1QAK,,I-00723,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3CQAW,,,,,0031D00000ZCGAnQAP,10000,Pure Aloe,Orlando,,5.92,Luczak,42275,555559776,Pending,24,a041D0000058X6WQAU
a031D000004qbSpQAI,0051D000006P1N1QAK,,I-00724,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3EQAW,,,,,0031D00000ZCGApQAP,10000,Easy Spaces,Socorro,,3.62,Boughamer,32675,555558741,Pending,36,a041D0000058X6YQAU
a031D000004qbSqQAI,0051D000006P1N1QAK,,I-00725,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3GQAW,,,,,0031D00000ZCGArQAP,5000,DreamHouse,Shanon,,5.83,Fioravanti,59100,555558977,Pending,12,a041D0000058X6aQAE
a031D000004qbSrQAI,0051D000006P1N1QAK,,I-00726,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3JQAW,,,,,0031D00000ZCGAuQAP,3000,Pure Aloe,Jayme,,8.45,Langelier,54275,555552544,Pending,36,a041D0000058X6dQAE
a031D000004qbSsQAI,0051D000006P1N1QAK,,I-00727,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3MQAW,,,,,0031D00000ZCGAxQAP,5000,E-Bikes,Dahlia,,3.57,Andrick,39675,555555509,Declined,72,a041D0000058X6gQAE
a031D000004qbStQAI,0051D000006P1N1QAK,,I-00728,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3NQAW,,,,,0031D00000ZCGAyQAP,10000,Easy Spaces,Leanora,,5.63,Castillo,50375,555555672,Pending,72,a041D0000058X6hQAE
a031D000004qbSuQAI,0051D000006P1N1QAK,,I-00729,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3OQAW,,,,,0031D00000ZCGAzQAP,1000,DreamInvest,Polly,,2.5,Guttmann,63500,555559377,Declined,48,a041D0000058X6iQAE
a031D000004qbSvQAI,0051D000006P1N1QAK,,I-00730,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3PQAW,,,,,0031D00000ZCGB0QAP,3000,Redwoods Insurance,Wes,,2.11,Tabicas,49675,555555965,Pending,72,a041D0000058X6jQAE
a031D000004qbSxQAI,0051D000006P1N1QAK,,I-00732,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3UQAW,,,,,0031D00000ZCGB5QAP,10000,E-Bikes,Belle,,6.81,Geisel,38575,555554019,Pending,24,a041D0000058X6oQAE
a031D000004qbSyQAI,0051D000006P1N1QAK,,I-00733,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3ZQAW,,,,,0031D00000ZCGBAQA5,3000,Pure Aloe,Annika,,7.28,Gopin,48300,555556670,Pending,72,a041D0000058X6tQAE
a031D000004qbSzQAI,0051D000006P1N1QAK,,I-00734,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3cQAG,,,,,0031D00000ZCGBDQA5,5000,DreamHouse,Nelly,,4.32,Echoles,41375,555553875,Declined,12,a041D0000058X6wQAE
a031D000004qbT0QAI,0051D000006P1N1QAK,,I-00735,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3dQAG,,,,,0031D00000ZCGBEQA5,5000,E-Bikes,Allan,,2.25,Rusak,63300,555553534,Pending,60,a041D0000058X6xQAE
a031D000004qbT1QAI,0051D000006P1N1QAK,,I-00736,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3gQAG,,,,,0031D00000ZCGBHQA5,10000,Redwoods Insurance,Kary,,5.22,Amrine,60275,555558516,Declined,72,a041D0000058X70QAE
a031D000004qbT2QAI,0051D000006P1N1QAK,,I-00737,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3kQAG,,,,,0031D00000ZCGBLQA5,10000,Redwoods Insurance,Adela,,8.59,Dolgas,59100,555558386,Pending,84,a041D0000058X74QAE
a031D000004qbT3QAI,0051D000006P1N1QAK,,I-00738,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3pQAG,,,,,0031D00000ZCGBQQA5,5000,Pure Aloe,Lizzette,,3.69,Glandon,37600,555554768,Pending,24,a041D0000058X79QAE
a031D000004qbT4QAI,0051D000006P1N1QAK,,I-00739,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3sQAG,,,,,0031D00000ZCGBTQA5,5000,DreamInvest,Mckenzie,,1.23,Dirickson,49675,555559545,Pending,48,a041D0000058X7CQAU
a031D000004qbT5QAI,0051D000006P1N1QAK,,I-00740,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3tQAG,,,,,0031D00000ZCGBUQA5,10000,E-Bikes,Mervin,,3.8,Eidinger,59675,555559545,Pending,60,a041D0000058X7DQAU
a031D000004qbT6QAI,0051D000006P1N1QAK,,I-00741,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3uQAG,,,,,0031D00000ZCGBVQA5,1000,DreamHouse,Kevin,,6.55,Dey,65375,555552233,Pending,60,a041D0000058X7EQAU
a031D000004qbSwQAI,0051D000006P1N1QAK,,I-00731,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3RQAW,,,,,0031D00000ZCGB2QAP,10000,E-Bikes,Season,,3.39,Adkisson,33175,555554545,Pending,12,a041D0000058X6lQAE
a031D000004qbT7QAI,0051D000006P1N1QAK,,I-00742,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3vQAG,,,,,0031D00000ZCGBWQA5,3000,DreamHouse,Kaila,,6.58,Ying,36300,555555992,Pending,48,a041D0000058X7FQAU
a031D000004qbT8QAI,0051D000006P1N1QAK,,I-00743,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF3xQAG,,,,,0031D00000ZCGBYQA5,15000,Pure Aloe,Tomiko,,6.21,Egan,38175,555558022,Declined,12,a041D0000058X7HQAU
a031D000004qbT9QAI,0051D000006P1N1QAK,,I-00744,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF41QAG,,,,,0031D00000ZCGBcQAP,15000,Pure Aloe,Shayne,,3.87,Iruegas,49400,555553432,Declined,48,a041D0000058X7LQAU
a031D000004qbTAQAY,0051D000006P1N1QAK,,I-00745,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF42QAG,,,,,0031D00000ZCGBdQAP,5000,DreamHouse,Mui,,3.97,Scibilia,34500,555556365,Pending,36,a041D0000058X7MQAU
a031D000004qbTBQAY,0051D000006P1N1QAK,,I-00746,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF43QAG,,,,,0031D00000ZCGBeQAP,10000,DreamHouse,Eleanore,,2.27,Montee,35000,555557970,Pending,36,a041D0000058X7NQAU
a031D000004qbTCQAY,0051D000006P1N1QAK,,I-00747,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF44QAG,,,,,0031D00000ZCGBfQAP,1000,Easy Spaces,Lauretta,,1.15,Creel,54000,555555782,Pending,84,a041D0000058X7OQAU
a031D000004qbTDQAY,0051D000006P1N1QAK,,I-00748,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF46QAG,,,,,0031D00000ZCGBhQAP,10000,DreamHouse,Treva,,7.57,Disponette,48900,555557569,Pending,60,a041D0000058X7QQAU
a031D000004qbTEQAY,0051D000006P1N1QAK,,I-00749,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF47QAG,,,,,0031D00000ZCGBiQAP,10000,DreamHouse,Coleman,,4.69,Milian,45375,555553478,Pending,84,a041D0000058X7RQAU
a031D000004qbTFQAY,0051D000006P1N1QAK,,I-00750,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF49QAG,,,,,0031D00000ZCGBkQAP,10000,Northern Trail Outfitters,Elmer,,5.46,Coiro,53375,555556668,Pending,36,a041D0000058X7TQAU
a031D000004qbTGQAY,0051D000006P1N1QAK,,I-00751,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4DQAW,,,,,0031D00000ZCGBoQAP,10000,Pure Aloe,Laci,,4.47,Alpern,58000,555559620,Pending,72,a041D0000058X7XQAU
a031D000004qbTIQAY,0051D000006P1N1QAK,,I-00753,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4FQAW,,,,,0031D00000ZCGBqQAP,10000,DreamInvest,Miyoko,,5.9,Megrabyan,44500,555556959,Pending,12,a041D0000058X7ZQAU
a031D000004qbTJQAY,0051D000006P1N1QAK,,I-00754,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4GQAW,,,,,0031D00000ZCGBrQAP,5000,DreamInvest,Doloris,,1.67,Daris,39100,555559873,Declined,60,a041D0000058X7aQAE
a031D000004qbTKQAY,0051D000006P1N1QAK,,I-00755,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4HQAW,,,,,0031D00000ZCGBsQAP,15000,Northern Trail Outfitters,Esta,,8.87,Caddick,35775,555552701,Declined,72,a041D0000058X7bQAE
a031D000004qbTLQAY,0051D000006P1N1QAK,,I-00756,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4KQAW,,,,,0031D00000ZCGBvQAP,3000,Pure Aloe,Opal,,4.97,Vogelpohl,57800,555556880,Pending,36,a041D0000058X7eQAE
a031D000004qbTMQAY,0051D000006P1N1QAK,,I-00757,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4LQAW,,,,,0031D00000ZCGBwQAP,15000,E-Bikes,Roderick,,6.56,Lockman,27600,555557198,Pending,12,a041D0000058X7fQAE
a031D000004qbTNQAY,0051D000006P1N1QAK,,I-00758,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4NQAW,,,,,0031D00000ZCGByQAP,3000,Northern Trail Outfitters,Hung,,5.12,Hinch,55375,555556950,Declined,72,a041D0000058X7hQAE
a031D000004qbTOQAY,0051D000006P1N1QAK,,I-00759,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4QQAW,,,,,0031D00000ZCGC1QAP,3000,DreamHouse,Ettie,,3.57,Klopfenstein,59275,555554790,Pending,60,a041D0000058X7kQAE
a031D000004qbTPQAY,0051D000006P1N1QAK,,I-00760,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4RQAW,,,,,0031D00000ZCGC2QAP,1000,Redwoods Insurance,Veola,,4.71,Mari,45300,555558283,Pending,36,a041D0000058X7lQAE
a031D000004qbTQQAY,0051D000006P1N1QAK,,I-00761,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4SQAW,,,,,0031D00000ZCGC3QAP,10000,Easy Spaces,Christinia,,6.79,Keene,33375,555559812,Declined,24,a041D0000058X7mQAE
a031D000004qbTRQAY,0051D000006P1N1QAK,,I-00762,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4UQAW,,,,,0031D00000ZCGC5QAP,3000,Easy Spaces,Claudio,,7.3,Quattlebaum,56800,555553180,Declined,48,a041D0000058X7oQAE
a031D000004qbTHQAY,0051D000006P1N1QAK,,I-00752,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4EQAW,,,,,0031D00000ZCGBpQAP,10000,Redwoods Insurance,Twanda,,4.36,Skenandore,42800,555558763,Pending,72,a041D0000058X7YQAU
a031D000004qbTSQAY,0051D000006P1N1QAK,,I-00763,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4WQAW,,,,,0031D00000ZCGC7QAP,5000,DreamInvest,Velda,,1.16,Eustace,52075,555559611,Declined,48,a041D0000058X7qQAE
a031D000004qbTTQAY,0051D000006P1N1QAK,,I-00764,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4fQAG,,,,,0031D00000ZCGCGQA5,15000,DreamHouse,Mohamed,,5.37,Schroedter,53900,555553048,Pending,48,a041D0000058X7zQAE
a031D000004qbTUQAY,0051D000006P1N1QAK,,I-00765,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4lQAG,,,,,0031D00000ZCGCMQA5,1000,Pure Aloe,Luciana,,3.1,Muniz,53875,555551250,Pending,24,a041D0000058X85QAE
a031D000004qbTVQAY,0051D000006P1N1QAK,,I-00766,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4mQAG,,,,,0031D00000ZCGCNQA5,10000,Pure Aloe,Peg,,3.21,Fresh,43575,555557105,Declined,48,a041D0000058X86QAE
a031D000004qbTWQAY,0051D000006P1N1QAK,,I-00767,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4oQAG,,,,,0031D00000ZCGCPQA5,1000,Easy Spaces,Genesis,,3.8,Schleimer,61600,555555577,Pending,48,a041D0000058X88QAE
a031D000004qbTXQAY,0051D000006P1N1QAK,,I-00768,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4qQAG,,,,,0031D00000ZCGCRQA5,1000,Pure Aloe,Hsiu,,3.45,Shetley,46275,555558701,Pending,36,a041D0000058X8AQAU
a031D000004qbTYQAY,0051D000006P1N1QAK,,I-00769,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4rQAG,,,,,0031D00000ZCGCSQA5,1000,Easy Spaces,Major,,8.7,Litza,54400,555556781,Pending,48,a041D0000058X8BQAU
a031D000004qbTZQAY,0051D000006P1N1QAK,,I-00770,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF4vQAG,,,,,0031D00000ZCGCWQA5,15000,DreamHouse,Consuela,,4.3,Kondracki,23575,555551122,Pending,48,a041D0000058X8FQAU
a031D000004qbTaQAI,0051D000006P1N1QAK,,I-00771,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF51QAG,,,,,0031D00000ZCGCcQAP,15000,DreamHouse,Romelia,,7.98,Richel,43875,555555102,Pending,24,a041D0000058X8LQAU
a031D000004qbTbQAI,0051D000006P1N1QAK,,I-00772,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF56QAG,,,,,0031D00000ZCGChQAP,3000,E-Bikes,Iliana,,6.89,Sproles,46300,555552341,Pending,84,a041D0000058X8QQAU
a031D000004qbTcQAI,0051D000006P1N1QAK,,I-00773,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF59QAG,,,,,0031D00000ZCGCkQAP,10000,Redwoods Insurance,Merrilee,,8.62,Sreaves,62275,555557886,Pending,24,a041D0000058X8TQAU
a031D000004qbTdQAI,0051D000006P1N1QAK,,I-00774,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF5BQAW,,,,,0031D00000ZCGCmQAP,3000,Easy Spaces,Wilhelmina,,2.55,Merica,56675,555557541,Declined,24,a041D0000058X8VQAU
a031D000004qbTeQAI,0051D000006P1N1QAK,,I-00775,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF5CQAW,,,,,0031D00000ZCGCnQAP,10000,Redwoods Insurance,Elicia,,5.67,Brinegar,32600,555558853,Declined,72,a041D0000058X8WQAU
a031D000004qbTfQAI,0051D000006P1N1QAK,,I-00776,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF5DQAW,,,,,0031D00000ZCGCoQAP,5000,Northern Trail Outfitters,Christal,,4.67,Kasimis,61100,555555559,Pending,24,a041D0000058X8XQAU
a031D000004qbTgQAI,0051D000006P1N1QAK,,I-00777,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF5FQAW,,,,,0031D00000ZCGCqQAP,5000,Redwoods Insurance,Chelsey,,3.31,Westman,63300,555553547,Pending,48,a041D0000058X8ZQAU
a031D000004qbThQAI,0051D000006P1N1QAK,,I-00778,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF5GQAW,,,,,0031D00000ZCGCrQAP,1000,Easy Spaces,Hong,,7.17,Pasho,58800,555551934,Pending,24,a041D0000058X8aQAE
a031D000004qbTiQAI,0051D000006P1N1QAK,,I-00779,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF5HQAW,,,,,0031D00000ZCGCsQAP,3000,Easy Spaces,Melissa,,2.12,Kingsberry,63575,555551467,Pending,36,a041D0000058X8bQAE
a031D000004qbTjQAI,0051D000006P1N1QAK,,I-00780,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF5MQAW,,,,,0031D00000ZCGCxQAP,10000,Northern Trail Outfitters,Elijah,,5.66,Packen,49875,555556477,Pending,12,a041D0000058X8gQAE
a031D000004qbTkQAI,0051D000006P1N1QAK,,I-00781,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF5cQAG,,,,,0031D00000ZCGDDQA5,5000,DreamInvest,Tesha,,2.25,Lakey,48000,555554976,Declined,36,a041D0000058X8wQAE
a031D000004qbTlQAI,0051D000006P1N1QAK,,I-00782,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF5dQAG,,,,,0031D00000ZCGDEQA5,10000,DreamHouse,Emelina,,3.79,Delles,50575,555558811,Pending,36,a041D0000058X8xQAE
a031D000004qbTmQAI,0051D000006P1N1QAK,,I-00783,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF5gQAG,,,,,0031D00000ZCGDHQA5,5000,Redwoods Insurance,Benedict,,5.8,Koles,53775,555555668,Pending,24,a041D0000058X90QAE
a031D000004qbTnQAI,0051D000006P1N1QAK,,I-00784,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF5hQAG,,,,,0031D00000ZCGDIQA5,15000,Pure Aloe,Elmo,,5.72,Gutman,49500,555559750,Pending,12,a041D0000058X91QAE
a031D000004qbToQAI,0051D000006P1N1QAK,,I-00785,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF5jQAG,,,,,0031D00000ZCGDKQA5,3000,Redwoods Insurance,Cleopatra,,8.1,Leonello,43175,555556600,Pending,48,a041D0000058X93QAE
a031D000004qbTpQAI,0051D000006P1N1QAK,,I-00786,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF5kQAG,,,,,0031D00000ZCGDLQA5,10000,E-Bikes,Bernadette,,8.41,Rylee,55400,555558675,Pending,12,a041D0000058X94QAE
a031D000004qbTqQAI,0051D000006P1N1QAK,,I-00787,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:20.000+0000,,,,0011D00000pVF5sQAG,,,,,0031D00000ZCGDTQA5,1000,DreamInvest,Leia,,3.46,Mangiamele,70375,555556084,Declined,60,a041D0000058X9CQAU
